year,title,lb_rating,tmdb_rating,genres,runtime_min,budget,revenue,original_language,production_companies,imdb_id,tmdb_id,original_title,tmdb_popularity,vote_count,release_date,overview,production_countries,status,tagline
2016,Train to Busan,3.98,7.749,"Horror, Thriller, Action, Adventure",118,8500000,87547518,ko,"Next Entertainment World, RedPeter Films, Contents Panda, Union Investment Partners, KTB Network",tt5700672,396535,부산행,12.1812,8165,2016-07-20,"When a zombie virus pushes Korea into a state of emergency, those trapped on an express train to Busan must fight for their own survival.",South Korea,Released,Life-or-death survival begins.
2016,A Silent Voice: The Movie,4.2,8.384,"Animation, Drama, Romance",129,0,30819442,ja,"Kyoto Animation, ABC Animation, Kodansha, Pony Canyon, Quaras, Shochiku",tt5323662,378064,映画 聲の形,8.4138,4359,2016-09-17,"Shouya Ishida starts bullying the new girl in class, Shouko Nishimiya, because she is deaf. But as the teasing continues, the rest of the class starts to turn on Shouya for his lack of compassion. When they leave elementary school, Shouko and Shouya do not speak to each other again... until an older, wiser Shouya, tormented by his past behaviour, decides he must see Shouko once more. He wants to atone for his sins, but is it already too late...?",Japan,Released,Sometimes the answer is as simple as learning to listen.
2016,Russian Mom,None,5.3,"Drama, Romance",89,0,0,ko,,tt18286348,419116,러시아 엄마,7.5088,25,2016-07-28,"Jang-ho who dreams of becoming a chef is pretty close to his dad Yeong-soo; enough to talk about his girlfriend and they live alone. One day, Yeong-soo tells Jang-ho that he's getting remarried to a Russian woman. Jang-ho accepts this and meets Olga. He is surprised to see a young and beautiful woman standing before him. A few days later, Yeong-soo goes to Russia on a business trip and Jang-ho and Olga get to know each other.",South Korea,Released,
2016,RE:BORN,None,7.1,"Action, Crime",101,0,0,ja,U'Den Flame Works,tt5678110,408866,RE:BORN,7.2463,245,2016-09-24,A former special forces operative struggling to contain the destructive impulses of his past goes on a rampage against a squad of ruthless assassins.,Japan,Released,Zero Range Combat
2016,HK: Hentai Kamen 2 - Abnormal Crisis,None,6.3,"Action, Comedy",118,0,0,ja,"Toei Company, Toei Video Company, L'ESPACE FILM, Hakuhodo DY Music & Pictures, Nippan Group Holdings, Kinoshita Group, L'espace Vision",tt5492906,403310,HK 変態仮面　アブノーマル・クライシス,6.3085,77,2016-05-14,"News about the disappearance of panties is still being covered every day. Kyosuke still wears Aiko Completo's panties to battle evil. Meanwhile, Aiko has mixed emotions and decides to get her panties back. Kyosuke suffers from the loss of Aiko's panties and disappears, but his biggest enemy yet is about to materialise.",Japan,Released,
2016,Young Mother: The Original,None,6.0,"Drama, Romance",85,0,0,ko,Golden Tide Pictures,,405817,젊은엄마 : 디 오리지널,5.7797,10,2016-06-23,"I had a dream...sleeping with you and Hwa-yeong.  Jin-goo and Joo-hee were happy until one day their daughter Hwa-yeong, who had eloped with another man, came home. Hwa-yeong and Jin-goo were a couple at school and she had gotten pregnant. So things took place quickly and they got to live with Hwa-yeong's mother Joo-hee. However, when Hwa-yeong found out she wasn't pregnant, hit it off with another man and left the house. Jin-goo and Joo-hee had fallen in love while she was gone. Hwa-yeong had broken up with her other man and came home. However, she finds it weird that Jin-goo is still at her mother's house. Jin-goo and Joo-hee put out all sorts of lies to hide the truth from Hwa-yeong.",South Korea,Released,I had a dream...sleeping with you and Hwa-yeong.
2017,Japanese Mom,None,6.6,Romance,91,0,0,ko,,,482600,일본 엄마,18.115,62,2017-02-09,"""Innocent face, D-cup breasts and perfect intercourse skills! Son, this is not your girlfriend anymore but your mother!""  Ki-ho brings Yuki from Japan to marry her. However, he starts cheating on her with his ex-girlfriend in Korea.  Min-cheol comforted Yuki and thought of her as his daughter-in-law, but one day he realizes he is looking at her as a woman.  In the end, Yuki and Min-cheol have intercourse without Ki-ho knowing...",South Korea,Released,
2017,Sex Plate 17,None,6.1,"Comedy, Drama, Romance",121,0,0,ko,,tt18568228,532794,성판17: 남자들의 17가지 성적 판타지,11.7577,12,2017-11-13,A woman who can make all of one man’s fantasies come true moves in next door .,,Released,This isn't a dream. Fantasies come true.
2017,Mother's Job,None,5.8,Drama,79,0,0,ko,,,481871,엄마의 직업,6.1189,15,2017-07-27,"A young man falls in love with his friend's mother.  Hyun-woo, who returned to the military, starts a part-time job at a bar in a difficult situation, where he meets Yoo-sun, a woman who captures the hearts of customers with her skillful ways. Then one day, Hyun-woo, who was alone with her, finds himself in a shock with his friends Min-seok and Yoo-sun. When Hyun-woo confesses the truth after a hard time, Yoo-sun asks her to keep her relationship secret. Hyun-woo, who failed to reject Min-seok's proposal to live in his own home, begins a breathtaking cohabitation with Yoo-sun.",South Korea,Released,
2017,Godzilla: Planet of the Monsters,2.62,6.4,"Animation, Action, Science Fiction",89,0,3300000,ja,"Polygon Pictures, TOHO",tt5979874,449574,GODZILLA 怪獣惑星,5.6103,539,2017-11-17,"A desperate group of refugees attempts to recolonize Earth 20,000 years after Godzilla took over. But one young man wants revenge above all else.",Japan,Released,Who will survive? Humankind or Godzilla?
2017,Resident Evil: Vendetta,3.09,6.913,"Action, Animation, Adventure, Science Fiction, Horror",97,0,256320,ja,"Capcom, Stage 6 Films, Marza Animation Planet, KADOKAWA",tt5776208,400136,バイオハザード ヴェンデッタ,5.4428,1063,2017-05-27,"When a fearless enemy out for revenge unleashes a brutal and deadly new virus, BSAA captain Chris Redfield enlists the help of Agent Leon S. Kennedy and Professor Rebecca Chambers to bring down the death merchant and save New York City.","Japan, United States of America",Released,Evil is reborn
2017,Kamen Rider × Super Sentai: Ultra Super Hero Wars,3.07,5.7,"Action, Adventure, Science Fiction",95,0,0,ja,Toei Company,,433726,仮面ライダー×スーパー戦隊 超スーパーヒーロー大戦,5.2174,18,2017-03-25,"The Game World launches an attack on the real world. In front of Kamen Rider Ex-Aid and the Uchu Sentai Kyuranger appears the ""Arena of Death"" where the destruction of the Earth will be decided. Trapped in this inescapable dimension, generations of Super Sentai and Kamen Riders must engage in a battle royale, an unprecedented battlefield of many puzzles connecting the real and game worlds. And then, ""Those Heroes"" revive... Everything is scaled up, all rules are broken! And when it seems like the real world will fall into a disaster, imagination brings forth unimaginable new heroes!",Japan,Released,"Collect, the power of all heroes!"
2017,The Outlaws,None,7.7,"Action, Crime, Thriller",121,5900000,52946454,ko,"Hong Film, BA Entertainment",tt7468056,479718,범죄도시,5.1298,511,2017-10-03,"In Chinatown, law and order is turned upside down when a trio of feral Chinese gangsters arrive, start terrorizing civilians, and usurping territory. The beleaguered local gangsters team up with the police, lead by the badass loose cannon Ma Seok-do, to bring them down. Based on a true story.",South Korea,Released,Kickstarting a plan to mop up the mob in one clean sweep!
2017,Mazinger Z: Infinity,3.03,6.9,"Action, Science Fiction, Animation",95,0,2732673,ja,"Toei Animation, Toei Company",tt6470762,452970,劇場版 マジンガーZ ／ INFINITY,4.9085,330,2017-10-27,"When the evil Dr. Hell attacks the Earth, the mighty giant mecha Mazinger Z is formed to stop him.",Japan,Released,
2017,Tokyo Idols,3.54,6.688,"Music, Documentary",88,0,0,ja,"EyeSteelFilm, Brakeless, WDR/Arte, Super Channel, BBC, IKONdocs, SVT, DR",tt6039532,433092,Tokyo Idols,4.7073,48,2017-07-28,"This exploration of Japan's fascination with girl bands and their music follows an aspiring pop singer and her fans, delving into the cultural obsession with young female sexuality and the growing disconnect between men and women in hypermodern societies.","Canada, Denmark, Germany, Netherlands, Norway, Sweden, United Kingdom",Released,
2017,Policeman and Me,2.91,7.1,Comedy,124,0,0,ja,"Shochiku, Nippon Television Network Corporation, Kodansha, Kinoshita Group, J Storm, Yomiuri Telecasting Corporation, Sapporo Television Broadcasting Company, The STVradio Broadcasting, THEFOOL",tt5701132,438660,PとJK,4.4092,44,2017-03-25,"Kako, a 16-year-old high school girl, goes to a mixer pretending to be 22. While there, she meets Kouta who at first has a very intimidating aura. But once he saves her from an awkward situation, she wants to know more about him as does he. That is until he finds out she isn't 22. The next day Kako runs into him again, but this time he's working as a police officer. Kako still wants to get closer to Kouta, but he isn't interested or is he?",Japan,Released,
2018,The Witch: Part 1. The Subversion,3.62,7.89,"Action, Mystery, Science Fiction",126,5500000,24340302,ko,"Peppermint & Company, Warner Bros. Korea, Goldmoon Film, Finecut, Huayi Tencent Entertainment, Union Investment Partners",tt8574252,530254,마녀,8.0496,701,2018-06-27,"Ja-yoon is a high school student who struggles with memory loss after she endured some unknown trauma during her childhood. While trying to uncover the truth, she is unwittingly dragged into a world of crime and finds herself on a journey that will awaken many secrets hidden deep within.","Hong Kong, South Korea",Released,Everything changed after they appeared.
2018,Godzilla: The Planet Eater,2.49,6.521,"Animation, Science Fiction, Action, Adventure",91,0,1500000,ja,Polygon Pictures,tt8478602,536115,GODZILLA 星を喰う者,6.0814,390,2018-11-09,"With no means for defeating Godzilla Earth, mankind watches as King Ghidorah, clad in a golden light, descends on the planet. The heavens and earth shake once again as the war moves to a higher dimension.",Japan,Released,Bow down and worship the golden demise.
2018,Gonjiam: Haunted Asylum,3.33,7.28,"Horror, Mystery",95,0,21041950,ko,Hive Media Corp,tt8119752,508642,곤지암,5.7843,878,2018-03-28,"The crew of a horror web series travels to an abandoned asylum for a live broadcast, but they encounter much more than expected as they move deeper inside the nightmarish old building.",South Korea,Released,Experience the horror.
2018,Call Boy,2.71,6.444,Drama,119,0,0,ja,"Phantom Film, Shueisha, Horipro, Happinet",tt7529650,499191,娼年,5.6245,54,2018-04-06,"Ryo Morinaka is a university student and works part-time at a bar. He is bored with his daily life and exists in a state of torpor. One day, his friend Shinya Tajima brings the owner of a host bar over to the place where Ryo Morinaka works. Shizuka Mido is the owner of the host bar. Soon, Ryo Morinaka begins to work for Shizuka Mido at the members only host bar. He feels embarrassment initially, but he fulfills the desires of women and develops a sense of purpose.",Japan,Released,
2018,Yo-kai Watch: Friends Forever,3.47,7.545,"Animation, Fantasy, Adventure",100,0,10336365,ja,"LEVEL5, dentsu, Shogakukan, TOHO, OLM, Bandai, TV Tokyo, TV Aichi, TV Osaka, TVQ Kyushu Broadcasting, Television Hokkaido Broadcasting, TV Setouchi Broadcasting, KADOKAWA, Kids Station, jeki, Shogakukan-Shueisha Productions, Avex Entertainment, GYAO, Contents Three",tt9447676,550104,映画 妖怪ウォッチ FOREVER FRIENDS,5.2681,11,2018-12-14,"The film tells the story of interweaving friendships between three children and yo-kai. The film is set in 1960s Tokyo, in Sakura Motomachi. A boy named Shin lives a poor but happy life. When his mother — his only family member — dies, Shin's unhappiness hits rock bottom. That is when another boy named Itsuki saves Shin. Itsuki has also lost his older sister. Shin, Itsuki, and a young girl named Tae who can see yo-kai all become friends. Shin's guardian spirit Suu-san, a ""Nekomata"" cat, and other new yo-kai join their group, and this group is able to regain what it means to have a precious family. This new family must now face a mysterious incident, and a shocking reality awaits them.",Japan,Released,
2018,The Testament of Sister New Devil: Departures,3.1,7.6,"Animation, Action, Romance, Fantasy",60,0,0,ja,Production IMS,tt10736506,507732,新妹魔王の契約者 DEPARTURES,5.215,38,2018-01-27,"The first movie based on the TV Series The Testament of Sister New Devil, takes place right after the season 2 final.",Japan,Released,
2018,Swapping: My Friend's Wife 2,None,5.0,Romance,70,0,0,ko,,,702454,스와핑 : 친구의 아내2,5.1431,1,2018-07-19,"A man's business fails and he's chased by loan sharks. He moves in with his best friend. His best friend's wife can't conceive, so the man sleeps with his wife to help her conceive.",South Korea,Released,
2018,Detective Dee: The Four Heavenly Kings,3.27,6.281,"Action, Fantasy, Adventure, Mystery",132,0,84168923,zh,Huayi Brothers Pictures 浙江华谊兄弟影业,tt6869538,506763,狄仁杰之四大天王,4.7826,210,2018-07-27,"Dee, the detective serving Chinese empress Wu Zetian, is called upon to investigate a series of strange events in Loyang, including the appearance of mysterious warriors wearing Chiyou ghost masks, foxes that speak human language and the pillar sculptures in the palace coming alive.","China, Hong Kong",Released,
2018,Kamen Rider Ex-Aid Trilogy: Another Ending - Kamen Rider Para-DX with Poppy,None,7.2,"Science Fiction, Action, Adventure",53,0,0,ja,"Toei Company, Ishimori Production",tt11243154,485804,仮面ライダーエグゼイド トリロジー アナザー・エンディング 仮面ライダーパラドクスwithポッピー,4.4385,6,2018-02-17,"Second installment of the V-Cinema Kamen Rider Ex-Aid Trilogy: Another Ending will focus on the characters of Parado (Kamen Rider Para-DX) and Poppy Pipopapo (Kamen Rider Poppy). Saiko Yaotome is a doctor dedicated to recovery treatments and heads “Let's Make Bugsters”, a new training game created for the recovery of people that disappeared. The test run has Emu raising Parado and Saiko raising Poppy. There is something different about the Parado in the game, though. The “real” Parado has been trapped and he faces his mysterious double, with the strength of the bond with Emu.",Japan,Released,We forgot the man who was the root of all this evil...
2018,My Hero Academia: Two Heroes,3.28,7.883,"Animation, Action, Adventure, Fantasy",96,12000000,27507549,ja,"BONES, Yomiuri Telecasting Corporation, Shueisha, Nippon Television Network Corporation, dentsu, Sony Music Entertainment (Japan), movic, TOHO",tt7745068,505262,僕のヒーローアカデミア THE MOVIE ～2人の英雄～,4.2786,1084,2018-08-03,"All Might and Deku accept an invitation to go abroad to a floating and mobile manmade city, called 'I-Island', where they research quirks as well as hero supplemental items at the special 'I-Expo' convention that is currently being held on the island. During that time, suddenly, despite an iron wall of security surrounding the island, the system is breached by a villain, and the only ones able to stop him are the students of Class 1-A.",Japan,Released,Who is your hero?
2019,Parasite,2.4,8.494,"Comedy, Thriller, Drama",133,11363000,257591776,ko,Barunson E&A,tt6751668,496243,기생충,18.0343,20134,2019-05-30,"All unemployed, Ki-taek's family takes peculiar interest in the wealthy and glamorous Parks for their livelihood until they get entangled in an unexpected incident.",South Korea,Released,Act like you own the place.
2019,Ne Zha,3.55,7.898,"Animation, Fantasy, Adventure",110,22000000,742718496,zh,"Beijing Enlight Pictures, Horgos Coloroom Pictures, October Media, Chengdu Coco Cartoon",tt10627720,615453,哪吒之魔童降世,12.2909,797,2019-07-26,"A young boy is born as the reincarnation of a demonic power, into a society that hates and fears him. Destined by prophecy to bring destruction to the world, Nezha must choose between good and evil to see if he can change his fate.",China,Released,Fight your fate
2019,"The Gangster, the Cop, the Devil",3.55,7.845,"Crime, Action, Thriller",110,6500000,25775371,ko,"Acemaker Movieworks, BA Entertainment, Kiwi Media Group, B&C Content",tt10208198,581528,악인전,7.7893,1405,2019-05-15,"After barely surviving a brutal attack by a sadistic serial killer, crime boss Jang Dong-su is left humiliated. Determined to catch the killer known as K, he forms an uneasy alliance with Jung Tae-seok, a relentless and incorruptible detective who often disrupts his illegal business. However, while Jang Dong-su wants K dead, Jung Tae-suk is determined to bring him to justice. With a deal in place—whoever finds K first will decide his fate—the hunt begins, blurring the lines between crime and law.",South Korea,Released,Don't let the devil win.
2019,It Feels So Good,3.46,6.533,"Drama, Romance",115,0,0,ja,"Studio3, VAP",tt10747038,625976,火口のふたり,5.9046,46,2019-08-23,"When it rains it pours. Kenji divorced his wife, lost his job and his old squeeze Naoko is getting married back home in the north of Japan, specifically in Akita. He returns there in order to attend her wedding. Naoko surprises him by proposing that they have sex again. The one night stand is the new beginning.",Japan,Released,
2019,Utano Princesama Maji LOVE Kingdom,None,6.2,"Animation, Romance, Music",84,0,0,ja,"King Records, A-1 Pictures, MAGES., movic, BROCCOLI, Hakuhodo DY Music & Pictures",tt10472748,582666,劇場版 うたの☆プリンスさまっ♪ マジLOVEキングダム,5.404,4,2019-06-14,"What's better than a concert by one of your favorite singing groups? A concert by three of your favorite singing groups, of course! That's what lucky fans get when three of the most popular vocal groups from the UTANO★PRINCESAMA franchise all come together for a single epic motion picture performance. Have you got your tickets yet? If you have, come join ST★RISH, QUARTET NIGHT, and HE★VENS as they all take to the stage! It's an epic battle of the bands where there's no battle and everyone wins in Utano★Princesama Maji Love Kingdom!",Japan,Released,
2019,Weathering with You,3.69,7.987,"Animation, Drama, Fantasy, Romance",112,11100000,192729404,ja,"CoMix Wave Films, Story, TOHO, KADOKAWA, jeki, Lawson Entertainment, ""Weathering With You"" Film Partners",tt9426210,568160,天気の子,5.3775,2557,2019-07-19,"The summer of his high school freshman year, Hodaka runs away from his remote island home to Tokyo, and quickly finds himself pushed to his financial and personal limits. The weather is unusually gloomy and rainy every day, as if taking its cue from his life. After many days of solitude, he finally finds work as a freelance writer for a mysterious occult magazine. Then, one day, Hodaka meets Hina on a busy street corner. This bright and strong-willed girl possesses a strange and wonderful ability: the power to stop the rain and clear the sky.",Japan,Released,A story about the secret of this world that only I and she know.
2019,Swapping: Perfect Neighbor,None,5.772,Romance,71,0,0,ko,,,698438,스와핑 : 완벽한 이웃,5.3574,57,2019-11-04,"Couple Jin-goo and Joo-hee have been experiencing a lover's slump after their marriage. Meanwhile, a new couple in the neighborhood, Hyun-jin and Yoo-jeong came to the other couple's house to introduce themselves. They're attracted with each other's husbands and wives, and in the end, crosses the line that is not supposed to be crossed within neighbors. After that day, two couples' passion intensifies...",South Korea,Released,Are you just going to keep on looking? Exciting partner change!
2019,Laidbackers,None,5.5,"Animation, Comedy, Fantasy",58,0,0,ja,"Studio Gokumi, FlyingDog, THE KLOCKWORX, Hakuhodo DY Music & Pictures, Docomo Anime Store, Good Smile Company, DeNA",tt9232810,572647,LAIDBACKERS-レイドバッカーズ-,4.6298,2,2019-04-05,"In order to take over her grandmother's Dagashi store, art student Kumi Honamanuma moved to Kyoto. She met Harami Mino, K Kusanagi, Mai Haisaka, and a dog who lives in the store, which supposed to be empty. Kumi ended up living with these girls, who claim that they are heroes reincarnated to contemporary period to chase after the demon king. Harami and others seem to live in a peaceful life with no missions to to do anymore, Ran, who was demon king in the past and appears to be an elementary school girl from failing to reincarnate, one day. The story begins with Ran requesting to collect demon king's fragments.",Japan,Released,
2019,One Piece: Episode of Skypiea,3.31,7.269,"TV Movie, Animation, Action, Adventure, Comedy",104,0,0,ja,"Toei Animation, Fuji Television Network, Toei Company",tt11744496,545742,ONE PIECE エピソードオブ空島,4.4734,78,2019-09-26,"The Straw Hats embark on a dangerous trip to the sky where their destination comes straight out of a fairytale. The island of Skypiea and its grand city of gold await among the clouds, but a clash of winged clans and a man who calls himself God won’t make things easy! Only Luffy can resist this God’s mighty power and light the mysteries of the past.",Japan,Released,Onwards to the Sky Island
2019,Thunderbolt Fantasy: Bewitching Melody of the West,3.68,5.5,"Action, Drama, Fantasy, Adventure, Animation",90,47000,0,ja,"Nitroplus, PiLi International Multimedia",tt12072206,642586,Thunderbolt Fantasy 西幽玹歌,4.4132,2,2019-10-25,"Làng Wū Yáo is a boy born with a supernatural singing voice. Secluded in the snowy mountains, he is put through severe training by his blind mother. Her wish is for her son's voice to be unrivaled, so that it will be heard by the imperial court. But the intense training results in a tragic accident, where she dies.  Left an orphan as a result, Làng wanders the land. His voice is used as a tool by the wicked and greedy, with his heart being ground down in the process.  Eventually his strange singing catches the ear of the princess of Xī Yōu, and Làng is elevated to the stage his mother had dreamt of. But what awaits him is a life or death battle performance against other musicians for the amusement of the members of the court.","Japan, Taiwan",Released,
2020,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,None,8.205,"Animation, Action, Fantasy",117,15700000,523542183,ja,"ufotable, Aniplex, Shueisha, TOHO",tt11032374,635302,劇場版「鬼滅の刃」無限列車編,10.5806,4393,2020-10-16,"Tanjiro Kamado, joined with Inosuke Hashibira, a boy raised by boars who wears a boar's head, and Zenitsu Agatsuma, a scared boy who reveals his true power when he sleeps, boards the Infinity Train on a new mission with the Fire Hashira, Kyojuro Rengoku, to defeat a demon who has been tormenting the people and killing the demon slayers who oppose it!",Japan,Released,"With your blade, bring an end to the nightmare."
2020,Housemaid Mom,None,6.9,Romance,70,0,0,ko,,,724890,하녀엄마,8.7708,5,2020-07-17,"Woo-joo, who has a lot of work due to word of mouth as a prostitute, does all her work even if she got pregnant and dreams of a normal life. Sepn, the daughter of Woo-joo who is about to graduate from high school, stays in a palace-like house but feels unreal. She seems to smile brightly at her mother who seem to be the object of resentment all her life. Seon’s joy didn’t last long. It’s not easy to manage a house that big. She doesn’t want her mother to do the chores, so she’s not making excuses to stay at home. To look good for her boyfriend, her mom would give her money, but she feels uneasy to accept it. Good house, good food to eat every day, the more she wants to have more. Seon acts cutely to the quiet and kind-looking house owner to ask for money. He shows her the shoes he never wore, thoughtlessly looking cute. Seon gets quite a bit of money from a nice, older guy, but this guy seems to be a bit dark.",,Released,
2020,Bosomy Mom 2,None,4.429,Romance,69,0,0,ko,,tt12588080,711978,가슴 큰 울 엄마 2,8.1945,7,2020-05-27,"Min-soo and Jae-hyeok is in a good father-and-son relationship. But one day, Min-soo brings Jae-hyeok's young stepmother, Da-hee. Jae-hyeok leaves home to wander around, ran into Da-hee's friend, Na-yeon, and had a little talk. Na-yeon calls Da-hee... Da-hee goes home with Jae-hyeok, and Min-soo doesn't care much. Jae-hyeok tells Da-hee how he feels. Meanwhile, Min-soo who disapproves Da-hee and Jae-hyeok's relationship, calls Na-yeon to kill some time. And Na-yeon who is worried about Da-hee and Min-soo crafts a new plan...",South Korea,Released,On how adult choices impact parent-child relationships.
2020,Just A Bite,None,0.0,Romance,70,0,0,ko,,,716273,한입만,5.8403,0,2020-06-11,"Arang doesn't have a quick match with her husband Chan-jun. I live by satisfying my needs through masturbation. Meanwhile, Chan Joon is tired of Arang, who is not satisfied with his sex life. I secretly enjoyed affair with Arang's friend Bora.",South Korea,Released,
2020,Digimon Adventure: Last Evolution Kizuna,3.87,8.1,"Animation, Action, Adventure, Fantasy",95,0,17361009,ja,"Toei Animation, Yumeta Company",tt9507234,571265,デジモンアドベンチャー LAST EVOLUTION 絆,5.346,255,2020-02-21,"Tai is now a university student, living alone, working hard at school, and working every day, but with his future still undecided. Meanwhile, Matt and others continue to work on Digimon incidents and activities that help people with their partner Digimon. When an unprecedented phenomenon occurs, the DigiDestined discover that when they grow up, their relationship with their partner Digimon will come closer to an end.",Japan,Released,
2020,#Alive,3.32,7.214,"Action, Horror, Science Fiction",98,6300000,13416285,ko,"Lotte Entertainment, Zip Cinema, Perspective Pictures",tt10620868,614696,#살아있다,5.206,1997,2020-06-24,"As a grisly virus rampages a city, a lone man stays locked inside his apartment, digitally cut off from seeking help and desperate to find a way out.",South Korea,Released,You must survive.
2020,Peninsula,2.53,6.733,"Horror, Action, Thriller, Adventure",115,17000000,42698327,ko,"Next Entertainment World, RedPeter Films, Contents Panda, Union Investment Partners, Michigan Venture Capital",tt8850222,581392,반도,4.9492,2533,2020-07-15,A soldier and his team battle hordes of post-apocalyptic zombies in the wastelands of the Korean Peninsula.,South Korea,Released,Escape the apocalypse.
2020,Dangerous Drugs of Sex,2.39,6.368,"Thriller, Drama, Horror",89,0,0,ja,,tt12879746,715756,性の劇薬,4.8563,34,2020-02-14,"An elite salaryman drunkenly tries to die by suicide, but is saved by a mysterious stranger who holds him captive and sexually torments him.",Japan,Released,
2020,Obscene House: Slave Wife,None,7.0,Romance,72,0,0,ko,,,698818,음란 주택: 노예가 된 아내,4.5944,3,2020-02-06,"Hyun-jung, who moved to a local mansion, was delighted with unexpected luck. She hated the noise between the floors so she wanted a quiet place with soundproofing. Since the tenants were mostly working couples, the mansion is quiet like a haunted city.",South Korea,Released,Do people even live here?
2020,Secret × Heroine Phantomirage! ~We've Become a Movie~,None,5.5,"Family, Comedy, Fantasy, Action",80,0,1247791,ja,OLM,tt11710118,729483,劇場版 ひみつ×戦士 ファントミラージュ！ 〜映画になってちょーだいします〜,4.1515,2,2020-07-23,"They'll take back your uncool heart to protect peace!  One day cool director Piyoshi Kurosawa offers Phantomirage a sparkling big role! That's right, if this is the case, let's make everyone's heart flutter through the movie!  However, Reverse Police's SakaSama found him! The director who is busy with the shoot is turned into an Ikenaier! With that, the movie will no longer be cool!",Japan,Released,Deliver! Everyone's Bond!
2021,Jujutsu Kaisen 0,3.92,8.119,"Animation, Action, Fantasy",105,0,195870885,ja,"MAPPA, Shueisha, Sumzap, MBS, TOHO",tt14331144,810693,劇場版 呪術廻戦 0,8.499,1656,2021-12-24,"Yuta Okkotsu is a nervous high school student who is suffering from a serious problem—his childhood friend Rika has turned into a curse and won't leave him alone. Since Rika is no ordinary curse, his plight is noticed by Satoru Gojo, a teacher at Jujutsu High, a school where fledgling exorcists learn how to combat curses. Gojo convinces Yuta to enroll, but can he learn enough in time to confront the curse that haunts him?",Japan,Released,Love is a twisted curse.
2021,The Sadness,None,6.824,"Horror, Thriller",100,0,0,zh,Machi Xcelsior Studios,tt13872248,776797,哭悲,7.3696,1054,2021-01-22,"A young couple is pushed to the limits of sanity as they attempt to be reunited amid the chaos of a pandemic outbreak. The streets erupt into violence and depravity, as those infected are driven to enact the most cruel and ghastly things imaginable.",Taiwan,Released,It feels...wonderful...
2021,남친깨기전에빨리빼!,None,0.0,,0,0,0,ko,,,1432046,남친깨기전에빨리빼!,6.7933,0,2021-03-07,,,Released,
2021,Rurouni Kenshin: The Final,3.61,7.7,"Action, Adventure, History, Drama",138,0,33457923,ja,"Warner Bros. Japan, Amuse Soft Entertainment, AMUSE, Shueisha, KDDI, GYAO",tt11809034,602063,るろうに剣心 最終章 The Final,5.8539,533,2021-04-23,"In 1879, Kenshin and his allies face their strongest enemy yet: his former brother-in-law Enishi Yukishiro and his minions, who've vowed their revenge.",Japan,Released,The Future Starts Here
2021,Aunt,None,7.5,Romance,96,0,0,ko,,tt18690794,911835,숙모,5.4307,2,2021-07-28,,,Released,
2021,Fist of Fury: Soul,None,9.0,"Action, Fantasy",110,0,0,zh,,tt15428718,872614,新精武门：武魂,5.2214,2,2021-09-08,"During the Wulin Assembly, Blood Demon Luo severely damaged groups of heroes. The leader, Huo Changkong, lost half of his moves in the decisive battle. Huo finally injected his power into the young Liu Jing and protected him from evacuation. Fourteen years later, Liu Jing, who claimed to be talented, wanted to learn from Kung fu masters, came to the ""Huo Boxing"" by chance. Master Huo, the owner, allowed him to take the fighting challenge, but Liu Jing failed and had to leave. On the street, Liu Jing met another ace, Tang Baibai, and followed him in search of the one-of-a-kind master, but came to the secret grid of the Black Feather Society and met the Blood Demon.",China,Released,
2021,DOORS,None,7.0,,0,0,0,ja,,,1155813,DOORS,5.0285,1,2021-05-16,,,Released,
2021,Eureka: Eureka Seven Hi-Evolution,None,6.5,"Animation, Drama, Adventure, Science Fiction, Romance, Action",116,0,389778,ja,"BONES, Bandai Namco Arts, Bandai Namco Sevens, Hakuhodo DY Music & Pictures, Sammy, MBS, Snowdrop",tt11951334,843269,EUREKA／交響詩篇エウレカセブン ハイエボリューション,4.8368,14,2021-11-26,"A virtual world in a scab coral (coral-like information life form) created by Eureka. Ten years have passed since the people of the virtual world appeared on this earth with the collapse. As a result of this “great fusion”, human beings in the virtual world call themselves “Green Earth”, and human beings on the old Earth call themselves “Blue Earth”, and various collisions will be repeated under the surface of the water. And Dewey Novak, a high-ranking official of the Green Earth Army, raises up with his colleagues to protect their dignity and finally puts into action a large-scale terrorist program.",Japan,Released,
2021,Cube,3.27,5.343,"Thriller, Mystery, Science Fiction",108,0,0,ja,Shochiku,tt13975458,792678,CUBE 一度入ったら、最後,4.832,137,2021-10-22,Six complete strangers with widely varying personalities are involuntarily placed in an endless maze of interlocking cube-shaped rooms containing deadly traps.,Japan,Released,"Once you're in, It's over."
2021,The Cursed Sanctuary X,None,8.4,"Horror, Drama, Thriller",0,0,0,ja,"Robot Communications, The Asahi Shimbun, Akatsuki, KDDI, King Records, BA Entertainment, Toei Video Company, FM802, FM COCOLO, ADK Emotions, Sunrise Promotion Osaka, All Japan Pro Wrestling",tt15535428,950282,聖地X,4.6963,5,2021-11-19,"Kaname Azuma is sick of her marriage life with her husband and she decides to divorce him. She leaves Japan and travels to South Korea. There, she visits her brother Teruo's villa. Teruo is surprised by Kaname's sudden visit, but after he hears of her marriage life, he lets her to stay with him. Somehow, Teruo and Kaname happen to enter The Cursed Sanctuary X.",Japan,Released,
